Product_ID,Product_Name,Category,Date,Units_Sold,Price_Per_Unit,Revenue
FU_17709,High Chair,Furniture,2024-07-09,5,1948.971465572514,9744.86
BA_19208,Car Seat,Baby Gear,2024-07-28,2,1974.8426829238012,3949.69
BA_76382,Car,Battery Operated,2024-08-06,2,1216.379645333232,2432.76
BA_79605,Safety Gate,Baby Safety,2024-09-21,2,2039.0412897619399,4078.08
TO_71702,Scooter,Toys,2025-01-02,4,2053.6495062155254,8214.6
TO_19639,Ride-on,Toys,2024-08-17,10,4317.672563151546,43176.73
BA_75732,Safety Gate,Baby Safety,2024-06-10,2,2603.756873337604,5207.51
FU_58214,High Chair,Furniture,2025-01-19,6,4880.605366361016,29283.63
TO_50469,Ride-on,Toys,2024-11-02,7,4864.439353077235,34051.08
FU_39580,Cradle,Furniture,2025-04-10,3,3036.4559070811624,9109.37
BA_17246,Bed Rail,Baby Safety,2025-04-13,5,1962.7850642803112,9813.93
FU_36583,Cradle,Furniture,2024-10-30,8,1255.7110729191413,10045.69
BA_43027,Walker,Baby Gear,2025-02-13,9,2548.6320472404086,22937.69
BA_27880,Walker,Baby Gear,2024-10-30,2,3964.731627031252,7929.46
FU_65136,Cradle,Furniture,2024-05-31,1,2605.753916150877,2605.75
BA_45550,Walker,Baby Gear,2024-06-16,7,4637.098266062561,32459.69
BA_59248,Bed Rail,Baby Safety,2024-06-28,5,2009.0834054826032,10045.42
TO_38591,Scooter,Toys,2024-10-21,10,3925.675542848886,39256.76
BA_99136,Car,Battery Operated,2024-07-28,7,2734.904822516531,19144.33
FU_72778,High Chair,Furniture,2024-05-12,3,4376.838723049284,13130.52
BA_90940,Car Seat,Baby Gear,2025-02-03,3,2110.3693980458484,6331.11
TO_82997,Scooter,Toys,2025-04-18,4,3102.393957365293,12409.58
BA_11064,Stroller,Baby Gear,2024-06-03,9,3592.62710633769,32333.64
FU_10935,Cradle,Furniture,2025-04-21,1,4009.3307048977963,4009.33
BA_22627,Car,Battery Operated,2024-07-14,4,1917.5583975278028,7670.23
BA_26546,Walker,Baby Gear,2024-11-30,9,1374.6390175550441,12371.75
FU_11791,Study Table,Furniture,2024-08-20,3,1946.630079578629,5839.89
FU_98211,Cradle,Furniture,2024-10-30,10,4285.971333471058,42859.71
BA_88166,Car Seat,Baby Gear,2024-10-15,6,3329.467186592196,19976.8
FU_19192,Study Table,Furniture,2025-03-01,2,3003.0421760969866,6006.08
BA_13249,Car Seat,Baby Gear,2024-12-18,8,3422.2840332670035,27378.27
FU_15298,High Chair,Furniture,2025-03-11,3,3864.2077876582707,11592.62
BA_86390,Stroller,Baby Gear,2024-10-22,6,2179.7373207913324,13078.42
BA_37997,Safety Gate,Baby Safety,2024-10-06,8,568.3573164470583,4546.86
TO_25628,Ride-on,Toys,2025-03-11,10,842.0637174911731,8420.64
BA_46954,Stroller,Baby Gear,2024-12-22,8,3121.1208328691955,24968.97
TO_47726,Ride-on,Toys,2024-11-09,5,3988.4928028720997,19942.46
BA_99216,Stroller,Baby Gear,2024-09-17,6,4872.182301171166,29233.09
FU_79724,Study Table,Furniture,2024-12-26,2,3762.8686687947843,7525.74
BA_89926,Walker,Baby Gear,2024-10-31,5,4166.182951437551,20830.91
BA_20802,Bed Rail,Baby Safety,2024-11-27,7,1908.917844222369,13362.42
BA_67269,Car,Battery Operated,2024-08-12,6,3049.7483719364477,18298.49
BA_31037,Stroller,Baby Gear,2024-10-06,7,3008.9965485097987,21062.98
BA_18970,Walker,Baby Gear,2024-10-09,5,2922.886658837488,14614.43
FU_15797,Study Table,Furniture,2024-12-07,7,1678.999854984636,11753.0
BA_94946,Bike,Battery Operated,2024-05-10,6,3291.163089898963,19746.98
BA_90527,Safety Gate,Baby Safety,2025-04-24,10,1837.9748549377152,18379.75
TO_80229,Scooter,Toys,2024-11-07,7,3024.243751328682,21169.71
BA_15642,Car Seat,Baby Gear,2025-02-26,5,3151.2179885383016,15756.09
FU_10818,Study Table,Furniture,2025-04-29,5,3118.6358094394805,15593.18
BA_76022,Safety Gate,Baby Safety,2024-06-22,3,756.9086221683447,2270.73
BA_50121,Bed Rail,Baby Safety,2025-05-08,1,1793.670839879865,1793.67
TO_10262,Ride-on,Toys,2024-10-17,10,3518.176552460125,35181.77
BA_50610,Bike,Battery Operated,2024-08-29,5,4017.6285277879965,20088.14
BA_61260,Stroller,Baby Gear,2024-08-09,10,1842.0366951107198,18420.37
FU_17140,High Chair,Furniture,2024-12-02,9,2988.442498940652,26895.98
TO_49029,Scooter,Toys,2024-05-26,9,2043.192023287803,18388.73
BA_20654,Safety Gate,Baby Safety,2025-02-20,4,1958.6436571973095,7834.57
BA_39263,Stroller,Baby Gear,2025-02-28,9,3064.5426938578257,27580.88
BA_32181,Car Seat,Baby Gear,2024-07-24,5,1878.2737814966658,9391.37
BA_58585,Car,Battery Operated,2024-08-16,9,3125.365952871229,28128.29
FU_47547,Study Table,Furniture,2024-06-12,6,1779.2121655890196,10675.27
BA_46307,Walker,Baby Gear,2024-07-04,9,1460.7031815209998,13146.33
TO_35232,Scooter,Toys,2024-06-20,6,4837.987497116403,29027.92
TO_79063,Scooter,Toys,2024-08-16,1,4844.007659286006,4844.01
TO_36178,Ride-on,Toys,2024-07-13,2,2661.1099046826043,5322.22
FU_96105,High Chair,Furniture,2024-07-01,2,2904.2069844342723,5808.41
FU_42034,High Chair,Furniture,2025-04-20,4,2494.3403198572396,9977.36
TO_95123,Scooter,Toys,2024-09-14,8,4103.13982039129,32825.12
BA_96581,Safety Gate,Baby Safety,2025-01-01,6,2514.363604641462,15086.18
FU_20661,High Chair,Furniture,2024-12-26,3,1438.7198925593989,4316.16
BA_58192,Car,Battery Operated,2024-07-10,6,3302.936255400922,19817.62
BA_34550,Safety Gate,Baby Safety,2025-03-07,8,3622.1198404962847,28976.96
BA_49169,Bed Rail,Baby Safety,2024-06-28,8,4552.139616724415,36417.12
BA_48028,Walker,Baby Gear,2025-03-23,7,4955.931411075919,34691.52
BA_12735,Safety Gate,Baby Safety,2024-09-17,2,1860.7838172334093,3721.57
TO_38310,Scooter,Toys,2025-01-12,9,4058.874554126989,36529.87
BA_31514,Bike,Battery Operated,2024-12-02,6,589.5403211685629,3537.24
BA_80196,Car,Battery Operated,2024-12-03,2,3481.5969261644595,6963.19
FU_19467,Study Table,Furniture,2025-03-17,4,2412.9533694644224,9651.81
BA_17696,Bike,Battery Operated,2024-10-04,2,937.4055704722648,1874.81
BA_90922,Jeep,Battery Operated,2025-01-15,10,4558.378380735945,45583.78
BA_72928,Car Seat,Baby Gear,2024-10-19,3,1233.4299973493685,3700.29
BA_83053,Bed Rail,Baby Safety,2025-01-05,3,1320.6451548822174,3961.94
FU_14869,Study Table,Furniture,2025-01-08,10,555.9078260201504,5559.08
BA_24454,Bike,Battery Operated,2024-11-09,3,1945.3301180027988,5835.99
BA_43759,Car Seat,Baby Gear,2024-08-04,10,2692.7532527529524,26927.53
BA_29210,Walker,Baby Gear,2024-06-03,2,2509.4984268376365,5019.0
FU_96514,High Chair,Furniture,2024-09-21,8,3473.806881720115,27790.46
FU_49220,Study Table,Furniture,2024-10-16,2,3017.3657533186133,6034.73
BA_61693,Bed Rail,Baby Safety,2024-12-21,1,853.7251668764288,853.73
FU_72302,High Chair,Furniture,2024-07-30,7,1492.4331797386353,10447.03
BA_57612,Jeep,Battery Operated,2024-07-31,6,1823.6737975372757,10942.04
TO_66283,Ride-on,Toys,2024-07-20,4,4025.1833329498177,16100.73
FU_15005,High Chair,Furniture,2025-03-07,7,3677.596551293773,25743.18
BA_52531,Car,Battery Operated,2025-04-07,3,2173.878046315259,6521.63
BA_30137,Stroller,Baby Gear,2025-02-21,10,2475.7965863176223,24757.97
BA_61940,Car Seat,Baby Gear,2024-06-03,9,2114.1598165973282,19027.44
FU_28764,Study Table,Furniture,2025-02-27,10,3560.091483216515,35600.91
BA_18210,Jeep,Battery Operated,2024-09-02,5,1372.286559739187,6861.43
FU_77219,High Chair,Furniture,2024-07-24,7,2629.314318530247,18405.2
BA_20697,Car,Battery Operated,2024-10-08,3,2570.1996624457174,7710.6
FU_67497,Cradle,Furniture,2024-11-03,7,2376.7721460511766,16637.41
FU_73157,Cradle,Furniture,2024-09-07,7,2581.263518034024,18068.84
BA_72590,Walker,Baby Gear,2024-10-21,9,4453.41017321495,40080.69
FU_74361,Study Table,Furniture,2025-02-15,9,3834.88258434213,34513.94
BA_11298,Jeep,Battery Operated,2025-02-07,5,1887.7166075349157,9438.58
BA_59605,Stroller,Baby Gear,2024-10-12,3,3918.71010510248,11756.13
TO_74086,Ride-on,Toys,2024-06-05,1,3663.1373356410863,3663.14
TO_67063,Ride-on,Toys,2024-06-22,9,4276.595776722498,38489.36
BA_83953,Car Seat,Baby Gear,2025-05-08,9,2050.9471818583925,18458.52
BA_53653,Jeep,Battery Operated,2025-01-13,4,922.2696708668643,3689.08
TO_88107,Ride-on,Toys,2024-06-04,7,4720.371185245212,33042.6
BA_54550,Safety Gate,Baby Safety,2024-06-06,7,2057.5598062571335,14402.92
BA_55925,Bike,Battery Operated,2025-02-25,2,4575.229212704229,9150.46
BA_77278,Car Seat,Baby Gear,2024-10-09,10,2782.381206121972,27823.81
BA_68946,Bike,Battery Operated,2024-11-12,4,3167.0995894183234,12668.4
BA_87660,Safety Gate,Baby Safety,2025-04-01,8,1193.3133248081544,9546.51
BA_73244,Stroller,Baby Gear,2024-06-04,5,2171.783298748075,10858.92
BA_10997,Bed Rail,Baby Safety,2024-07-30,5,999.8722275000498,4999.36
BA_81485,Walker,Baby Gear,2024-09-04,10,4378.4506729760105,43784.51
BA_53514,Stroller,Baby Gear,2025-03-10,7,4548.51098729992,31839.58
BA_33429,Bike,Battery Operated,2025-04-19,1,3762.1274566975812,3762.13
FU_70560,Study Table,Furniture,2024-12-04,8,1231.9367251012038,9855.49
BA_60248,Safety Gate,Baby Safety,2024-06-02,5,4238.639804144646,21193.2
FU_53325,Study Table,Furniture,2024-07-29,10,3895.6019677836953,38956.02
FU_43223,Study Table,Furniture,2025-03-30,1,3480.483527405637,3480.48
TO_43895,Scooter,Toys,2024-09-16,3,4698.97988351453,14096.94
TO_96457,Ride-on,Toys,2024-12-24,3,2496.667877606167,7490.0
BA_67786,Bed Rail,Baby Safety,2024-10-31,10,1272.8554710066678,12728.55
BA_76551,Stroller,Baby Gear,2025-02-05,6,4388.503804288483,26331.02
BA_36284,Stroller,Baby Gear,2024-10-07,10,3463.839597297981,34638.4
BA_51248,Bed Rail,Baby Safety,2024-07-23,5,1428.649839174844,7143.25
BA_65292,Safety Gate,Baby Safety,2024-08-09,10,2320.7302481676634,23207.3
BA_82915,Walker,Baby Gear,2025-04-27,1,2081.4228349433774,2081.42
BA_13274,Walker,Baby Gear,2024-10-07,8,2273.769270240852,18190.15
BA_59890,Stroller,Baby Gear,2024-12-24,2,1183.2781613616057,2366.56
BA_80154,Car Seat,Baby Gear,2024-11-06,2,675.9593192671026,1351.92
TO_17487,Scooter,Toys,2024-10-07,1,4903.5075546938315,4903.51
FU_63978,Cradle,Furniture,2024-12-17,9,1081.0501350180393,9729.45
BA_91739,Safety Gate,Baby Safety,2025-02-04,2,3255.990953247917,6511.98
BA_16644,Bike,Battery Operated,2024-11-13,9,4750.12424862248,42751.12
TO_18399,Scooter,Toys,2024-09-03,7,2355.7923798313773,16490.55
BA_78452,Stroller,Baby Gear,2025-02-08,4,4418.577065978026,17674.31
TO_13526,Scooter,Toys,2025-01-29,9,1474.5459664088025,13270.91
BA_13141,Stroller,Baby Gear,2024-05-18,7,1333.0369488000686,9331.26
BA_25553,Stroller,Baby Gear,2024-11-26,4,3028.548201417455,12114.19
TO_24615,Ride-on,Toys,2025-03-18,1,3328.864281463132,3328.86
BA_84430,Safety Gate,Baby Safety,2024-06-08,5,616.788689800939,3083.94
TO_83514,Ride-on,Toys,2024-08-20,9,3378.927361470845,30410.35
FU_79300,Cradle,Furniture,2025-01-29,6,1909.4179322078828,11456.51
FU_35938,Study Table,Furniture,2024-12-03,2,1572.7406552015523,3145.48
BA_45500,Bike,Battery Operated,2024-09-30,5,1988.5609151378526,9942.8
BA_35049,Car Seat,Baby Gear,2024-11-05,3,1736.2134483017928,5208.64
FU_77017,Cradle,Furniture,2024-08-13,7,1878.0429926637987,13146.3
BA_93245,Bed Rail,Baby Safety,2024-06-18,3,3372.19400735663,10116.58
BA_21213,Bed Rail,Baby Safety,2024-09-25,5,2847.0909840282984,14235.45
BA_40116,Walker,Baby Gear,2024-10-24,9,4339.95192625902,39059.57
BA_90110,Car Seat,Baby Gear,2025-02-22,6,3958.051225007968,23748.31
TO_38866,Scooter,Toys,2024-11-23,10,3361.3319333287322,33613.32
BA_76163,Bike,Battery Operated,2024-08-04,5,2212.3051433767955,11061.53
TO_81785,Scooter,Toys,2024-06-26,3,4184.460798789091,12553.38
BA_21275,Car Seat,Baby Gear,2024-12-16,5,2128.203352188413,10641.02
FU_36390,Cradle,Furniture,2024-05-25,1,4817.141469514127,4817.14
BA_43319,Car,Battery Operated,2024-08-23,2,3166.304383067597,6332.61
BA_99034,Walker,Baby Gear,2025-02-16,6,627.5055321805866,3765.03
BA_62922,Jeep,Battery Operated,2025-02-18,2,2370.1408070974985,4740.28
BA_35015,Bike,Battery Operated,2024-12-14,7,4144.7231974086835,29013.06
BA_68271,Bed Rail,Baby Safety,2024-11-04,3,4855.874184912516,14567.62
FU_70152,High Chair,Furniture,2024-11-24,10,2293.9955254872766,22939.96
BA_10499,Walker,Baby Gear,2025-04-08,7,3779.43495100866,26456.04
TO_51880,Ride-on,Toys,2024-10-19,9,1615.6351136001529,14540.72
BA_42035,Safety Gate,Baby Safety,2024-10-21,9,1025.2246845023083,9227.02
TO_22081,Scooter,Toys,2025-03-18,5,1880.9113672184178,9404.56
TO_68686,Scooter,Toys,2024-09-03,6,817.1426893384803,4902.86
FU_95111,Study Table,Furniture,2024-12-07,1,1102.9202763369938,1102.92
BA_41090,Bed Rail,Baby Safety,2025-02-24,10,1179.1128370237725,11791.13
BA_86756,Bike,Battery Operated,2024-07-29,2,710.6620369807893,1421.32
TO_22742,Ride-on,Toys,2024-07-29,7,4496.771091599876,31477.4
BA_90692,Safety Gate,Baby Safety,2024-09-13,1,2203.5729563188233,2203.57
TO_21074,Ride-on,Toys,2024-09-03,6,3055.162435265179,18330.97
BA_46152,Car Seat,Baby Gear,2025-04-09,9,1941.5075076931432,17473.57
BA_74414,Safety Gate,Baby Safety,2024-11-06,8,1426.2736980765635,11410.19
TO_63856,Scooter,Toys,2024-12-10,8,2465.808731335917,19726.47
FU_32850,Study Table,Furniture,2024-06-15,7,2430.918110356473,17016.43
BA_99018,Jeep,Battery Operated,2024-05-30,4,3377.572321512504,13510.29
BA_85632,Car Seat,Baby Gear,2025-02-06,6,755.5209854230454,4533.13
FU_53857,Study Table,Furniture,2025-03-20,7,928.1700638379202,6497.19
BA_95076,Bike,Battery Operated,2025-01-26,10,2864.0202795396244,28640.2
FU_94127,Cradle,Furniture,2025-02-08,8,534.6722315402164,4277.38
BA_79476,Safety Gate,Baby Safety,2024-06-12,3,3967.6225298106656,11902.87
BA_78669,Safety Gate,Baby Safety,2024-09-25,1,2604.529100496348,2604.53
TO_98959,Scooter,Toys,2024-12-31,2,2761.297667013192,5522.6
BA_53201,Walker,Baby Gear,2025-02-24,6,2134.119278163931,12804.72
BA_30596,Walker,Baby Gear,2025-04-02,4,3684.65718816089,14738.63
BA_64787,Car,Battery Operated,2024-10-04,2,4422.8819123205685,8845.76
BA_55109,Jeep,Battery Operated,2025-01-30,1,712.605092034458,712.61
BA_69522,Jeep,Battery Operated,2025-01-09,9,4459.062980461167,40131.57
BA_95261,Safety Gate,Baby Safety,2024-09-08,4,810.0526943221067,3240.21
BA_87938,Jeep,Battery Operated,2024-06-25,3,3351.3135474147152,10053.94
BA_20075,Bed Rail,Baby Safety,2025-02-21,1,3413.816637077458,3413.82
BA_41653,Jeep,Battery Operated,2024-07-12,10,2950.555310108404,29505.55
TO_64843,Ride-on,Toys,2024-05-25,6,967.9445433319042,5807.67
BA_83168,Car Seat,Baby Gear,2024-05-31,10,3349.555694753699,33495.56
BA_81012,Jeep,Battery Operated,2024-06-04,1,1332.8732783633295,1332.87
BA_99548,Jeep,Battery Operated,2024-07-01,5,1615.4805701589637,8077.4
BA_56316,Car Seat,Baby Gear,2024-12-15,4,628.0782808750959,2512.31
TO_57986,Scooter,Toys,2024-08-10,9,4717.891432435589,42461.02
BA_25768,Car Seat,Baby Gear,2025-01-01,9,2227.008851801681,20043.08
TO_52219,Scooter,Toys,2024-09-04,6,1839.0841768327518,11034.51
BA_42176,Car,Battery Operated,2025-02-21,10,2020.8867002389557,20208.87
BA_29627,Car,Battery Operated,2025-04-25,4,1951.5029751569355,7806.01
FU_31693,Cradle,Furniture,2024-05-22,4,4215.538181511782,16862.15
TO_32022,Scooter,Toys,2025-03-11,4,2838.3255675076034,11353.3
TO_93895,Ride-on,Toys,2025-03-29,5,1615.5140453881272,8077.57
BA_10724,Bed Rail,Baby Safety,2024-07-10,5,2495.6077687532006,12478.04
FU_80992,High Chair,Furniture,2024-11-01,2,1596.4584284006028,3192.92
FU_10665,Cradle,Furniture,2025-04-07,6,2955.702395077269,17734.21
BA_71730,Car Seat,Baby Gear,2024-10-27,2,757.956873380406,1515.91
BA_39097,Jeep,Battery Operated,2024-05-10,6,2636.484190266519,15818.91
BA_60768,Jeep,Battery Operated,2025-04-30,4,4162.437945730268,16649.75
BA_25943,Safety Gate,Baby Safety,2025-01-11,5,4293.015872265174,21465.08
BA_35243,Bike,Battery Operated,2024-06-02,9,798.2389414801421,7184.15
BA_68725,Jeep,Battery Operated,2024-12-23,8,2784.9021056822226,22279.22
BA_60657,Stroller,Baby Gear,2024-10-28,2,4960.308625832836,9920.62
BA_15046,Bed Rail,Baby Safety,2024-12-22,8,621.9164232938186,4975.33
TO_91929,Ride-on,Toys,2025-03-22,9,3977.3620917905455,35796.26
BA_70677,Walker,Baby Gear,2025-02-03,7,1863.507018538873,13044.55
TO_40191,Ride-on,Toys,2025-03-04,8,2053.4162676116757,16427.33
BA_76190,Car,Battery Operated,2024-09-03,4,3196.404927632644,12785.62
BA_86168,Jeep,Battery Operated,2024-09-07,2,4278.32674383053,8556.65
BA_27804,Walker,Baby Gear,2024-06-06,6,3632.316949868833,21793.9
BA_57194,Bed Rail,Baby Safety,2025-04-06,8,3652.340470750459,29218.72
BA_44626,Bed Rail,Baby Safety,2025-01-02,5,3500.817555539402,17504.09
TO_73763,Scooter,Toys,2024-06-07,1,4656.406611010436,4656.41
TO_51662,Scooter,Toys,2024-08-14,1,2610.831003649032,2610.83
BA_94334,Stroller,Baby Gear,2024-12-09,2,4659.0418382584,9318.08
BA_56969,Stroller,Baby Gear,2025-01-16,1,2437.4800188803683,2437.48
BA_23216,Bed Rail,Baby Safety,2024-10-29,10,874.204030742852,8742.04
BA_64164,Jeep,Battery Operated,2024-06-06,3,4494.793719780808,13484.38
TO_78801,Scooter,Toys,2024-10-25,4,4415.636635857225,17662.55
BA_35955,Bike,Battery Operated,2024-09-04,10,2215.5692525397826,22155.69
FU_63233,High Chair,Furniture,2024-07-17,4,4717.36297364581,18869.45
BA_99381,Safety Gate,Baby Safety,2024-09-26,7,2999.9509246271923,20999.66
BA_57211,Bike,Battery Operated,2024-09-28,9,3539.2983316885793,31853.68
BA_10795,Jeep,Battery Operated,2024-08-28,4,4833.513683292767,19334.05
TO_73469,Ride-on,Toys,2025-02-06,10,4329.288859352832,43292.89
BA_21450,Walker,Baby Gear,2024-11-14,9,4988.415936317495,44895.74
BA_90350,Bike,Battery Operated,2024-11-29,8,1373.6759856402123,10989.41
BA_53579,Car Seat,Baby Gear,2024-05-29,2,762.203932181412,1524.41
BA_25330,Bike,Battery Operated,2025-02-17,6,1950.874933834519,11705.25
BA_48993,Stroller,Baby Gear,2024-05-08,10,2004.027988580119,20040.28
BA_16430,Bike,Battery Operated,2024-07-27,4,1040.6339816882269,4162.54
BA_17076,Walker,Baby Gear,2025-03-21,1,3583.9524545545473,3583.95
TO_51942,Ride-on,Toys,2024-10-19,2,2447.762224809423,4895.52
FU_67698,Cradle,Furniture,2024-08-02,8,2218.247632200671,17745.98
FU_89835,Study Table,Furniture,2025-03-05,1,3746.397058520808,3746.4
BA_10110,Bed Rail,Baby Safety,2024-10-21,7,3196.27733880179,22373.94
BA_34666,Walker,Baby Gear,2024-12-09,7,4711.858318694265,32983.01
TO_21488,Ride-on,Toys,2025-02-05,10,4687.777647774877,46877.78
FU_73166,Study Table,Furniture,2025-03-18,2,2563.3025680544515,5126.61
BA_38657,Jeep,Battery Operated,2024-12-25,6,3147.134250729427,18882.81
FU_23792,Cradle,Furniture,2024-12-23,10,2786.2511008869724,27862.51
TO_70914,Scooter,Toys,2024-12-09,10,4650.042365953624,46500.42
TO_94859,Scooter,Toys,2024-08-19,3,1725.4853091629525,5176.46
BA_21914,Stroller,Baby Gear,2024-10-30,1,4422.050243434382,4422.05
BA_86384,Bed Rail,Baby Safety,2024-05-19,1,4541.186350995963,4541.19
FU_43673,Cradle,Furniture,2025-03-07,5,1579.6916705203141,7898.46
BA_30538,Stroller,Baby Gear,2025-04-12,2,4752.160607103485,9504.32
BA_37559,Bed Rail,Baby Safety,2024-07-30,6,3070.4400348281147,18422.64
BA_45139,Car,Battery Operated,2025-03-29,9,1822.381916194684,16401.44
FU_46033,Cradle,Furniture,2024-09-30,2,4187.455954107096,8374.91
BA_95398,Jeep,Battery Operated,2025-03-03,7,4957.5692412995895,34702.98
FU_56909,Study Table,Furniture,2025-02-09,7,2220.9452128977464,15546.62
BA_63291,Safety Gate,Baby Safety,2024-11-10,4,4448.360222590101,17793.44
BA_25501,Car,Battery Operated,2024-06-21,7,4625.659885363189,32379.62
TO_70479,Scooter,Toys,2024-11-13,2,1089.1948735934789,2178.39
BA_96390,Stroller,Baby Gear,2024-09-22,6,4551.539416071457,27309.24
BA_72668,Bed Rail,Baby Safety,2024-05-26,5,1412.6431110612812,7063.22
BA_78411,Bike,Battery Operated,2025-04-20,8,3590.1984894119664,28721.59
FU_90302,Cradle,Furniture,2025-03-06,1,2153.3709420847536,2153.37
FU_70693,Study Table,Furniture,2024-11-15,9,3417.7309821866615,30759.58
BA_61077,Walker,Baby Gear,2024-06-13,10,599.5094634439083,5995.09
BA_73350,Safety Gate,Baby Safety,2024-12-08,9,2175.7118880153575,19581.41
BA_72665,Walker,Baby Gear,2024-09-17,7,2461.200817578807,17228.41
TO_55711,Scooter,Toys,2024-08-02,3,2739.457714874891,8218.37
FU_39410,Study Table,Furniture,2024-10-24,2,3345.6424728518964,6691.28
FU_87396,Cradle,Furniture,2025-04-17,1,666.1964391912223,666.2
BA_83389,Bike,Battery Operated,2024-07-14,1,806.1306716999503,806.13
BA_36674,Bed Rail,Baby Safety,2024-08-20,6,2338.497016908787,14030.98
FU_85031,Study Table,Furniture,2024-08-12,7,3894.417501051407,27260.92
BA_57278,Safety Gate,Baby Safety,2025-03-16,1,1397.984404675296,1397.98
BA_67735,Bed Rail,Baby Safety,2024-09-16,6,2914.951462152622,17489.71
BA_69343,Stroller,Baby Gear,2025-01-10,7,4614.153385125275,32299.07
FU_96427,High Chair,Furniture,2024-05-31,7,804.9589366771606,5634.71
TO_89082,Ride-on,Toys,2024-07-11,2,1527.263862747059,3054.53
BA_38334,Walker,Baby Gear,2024-11-12,10,3240.0561735180618,32400.56
BA_90924,Bike,Battery Operated,2024-07-30,7,601.3495882696387,4209.45
FU_67673,Cradle,Furniture,2025-03-11,3,3419.555569006565,10258.67
BA_66323,Car Seat,Baby Gear,2024-10-23,3,2873.0909903733696,8619.27
TO_52201,Scooter,Toys,2024-09-29,7,3947.5081153247434,27632.56
BA_22265,Bed Rail,Baby Safety,2024-08-17,1,4883.806137967433,4883.81
BA_13959,Safety Gate,Baby Safety,2024-12-14,10,4788.3554382918755,47883.55
BA_54135,Car Seat,Baby Gear,2025-03-31,3,3269.214296595739,9807.64
FU_89152,Cradle,Furniture,2024-12-16,4,4670.099882695843,18680.4
BA_67982,Walker,Baby Gear,2025-03-02,7,501.8400668159099,3512.88
TO_76426,Ride-on,Toys,2024-07-26,8,1070.0706490981354,8560.57
TO_76002,Ride-on,Toys,2024-09-12,7,4191.8757308844315,29343.13
TO_16228,Scooter,Toys,2024-09-09,9,4010.1708334244386,36091.54
BA_78967,Safety Gate,Baby Safety,2024-07-11,8,3917.749265108071,31341.99
TO_17513,Ride-on,Toys,2024-09-03,4,2093.9920162044004,8375.97
TO_64988,Ride-on,Toys,2024-05-14,1,2392.1603842222894,2392.16
BA_18598,Car Seat,Baby Gear,2024-09-27,6,3802.6988303604953,22816.19
BA_17840,Car Seat,Baby Gear,2025-03-25,8,1184.2243071450298,9473.79
BA_22133,Safety Gate,Baby Safety,2025-03-16,8,2944.718402556043,23557.75
FU_72166,High Chair,Furniture,2024-09-13,1,679.3611516516925,679.36
BA_90835,Car Seat,Baby Gear,2024-07-05,5,3983.283493697081,19916.42
BA_77719,Bed Rail,Baby Safety,2025-02-19,8,4591.935750264402,36735.49
TO_54111,Ride-on,Toys,2024-11-06,10,2182.305884459337,21823.06
BA_49517,Bike,Battery Operated,2024-11-08,7,3441.9640114587883,24093.75
BA_83345,Car,Battery Operated,2024-08-12,2,836.7984870420228,1673.6
BA_24959,Stroller,Baby Gear,2025-04-23,9,3383.905203357995,30455.15
TO_97165,Ride-on,Toys,2025-03-14,1,2321.8023723020815,2321.8
TO_88436,Ride-on,Toys,2024-09-28,8,3901.8173011886233,31214.54
TO_81318,Scooter,Toys,2024-07-16,1,4067.8798923453396,4067.88
BA_56557,Bed Rail,Baby Safety,2024-07-22,9,2653.999682389582,23886.0
BA_73067,Bike,Battery Operated,2025-02-04,1,3010.2580955288927,3010.26
FU_50562,Cradle,Furniture,2024-06-22,5,2248.848983818204,11244.24
BA_62604,Bed Rail,Baby Safety,2024-08-17,10,3844.5901287315814,38445.9
FU_58316,Study Table,Furniture,2024-09-25,2,2483.9747003555467,4967.95
FU_41729,Cradle,Furniture,2025-03-29,8,4129.097895395347,33032.78
BA_24827,Car,Battery Operated,2025-01-06,9,3799.0370861979914,34191.33
BA_14157,Car Seat,Baby Gear,2024-10-11,8,1899.302277350511,15194.42
BA_76898,Safety Gate,Baby Safety,2024-09-26,4,846.330346854254,3385.32
BA_58771,Jeep,Battery Operated,2024-09-03,7,3202.2970617230317,22416.08
FU_16766,Cradle,Furniture,2024-11-28,8,3965.32484308447,31722.6
TO_11864,Ride-on,Toys,2024-06-15,8,2949.4160558239228,23595.33
FU_12778,Cradle,Furniture,2025-03-12,6,4563.359906078604,27380.16
TO_71332,Scooter,Toys,2024-07-27,9,964.5954071064291,8681.36
BA_24341,Car Seat,Baby Gear,2024-07-26,2,3528.5319652930134,7057.06
FU_34878,Cradle,Furniture,2024-07-25,2,3953.461806783877,7906.92
BA_30934,Walker,Baby Gear,2024-09-10,1,909.2225097408707,909.22
BA_69047,Stroller,Baby Gear,2025-03-13,2,2388.1355247273805,4776.27
BA_65282,Bike,Battery Operated,2024-06-10,5,2218.1892990241686,11090.95
TO_83827,Ride-on,Toys,2024-07-04,4,1869.084063222955,7476.34
FU_12589,Cradle,Furniture,2024-09-17,1,2173.1377691776233,2173.14
BA_76141,Bike,Battery Operated,2025-04-10,8,4341.665899343542,34733.33
FU_48555,Study Table,Furniture,2024-08-06,2,4827.7947465079915,9655.59
TO_38116,Ride-on,Toys,2024-07-29,2,2112.0162737784876,4224.03
BA_85992,Jeep,Battery Operated,2025-03-11,4,535.1643408704216,2140.66
BA_47628,Car Seat,Baby Gear,2025-04-08,9,2460.098892223299,22140.89
